ID,Machi,Community,Sex.1male,adol.less20,mat.20to50,old.over50,School.mest,ExEmpMest,ExComMest,Question,Response
244,1,T,1,0,1,0,0,1,1,17,1
244,1,T,1,0,1,0,0,1,1,19,0
244,1,T,1,0,1,0,0,1,1,21,1
244,1,T,1,0,1,0,0,1,1,22,1
244,1,T,1,0,1,0,0,1,1,29,1
244,1,T,1,0,1,0,0,1,1,30,0
106,1,T,0,0,0,1,0,0,0,1,1
106,1,T,0,0,0,1,0,0,0,5,1
106,1,T,0,0,0,1,0,0,0,6,0
106,1,T,0,0,0,1,0,0,0,10,1
106,1,T,0,0,0,1,0,0,0,11,1
106,1,T,0,0,0,1,0,0,0,12,1
106,1,T,0,0,0,1,0,0,0,17,1
106,1,T,0,0,0,1,0,0,0,19,0
106,1,T,0,0,0,1,0,0,0,20,1
106,1,T,0,0,0,1,0,0,0,21,1
106,1,T,0,0,0,1,0,0,0,24,1
106,1,T,0,0,0,1,0,0,0,29,1
106,1,T,0,0,0,1,0,0,0,30,1
83,1,T,1,0,1,0,1,1,1,1,1
83,1,T,1,0,1,0,1,1,1,5,1
83,1,T,1,0,1,0,1,1,1,6,0
83,1,T,1,0,1,0,1,1,1,10,0
83,1,T,1,0,1,0,1,1,1,11,0
83,1,T,1,0,1,0,1,1,1,12,0
83,1,T,1,0,1,0,1,1,1,17,1
83,1,T,1,0,1,0,1,1,1,19,0
83,1,T,1,0,1,0,1,1,1,20,0
83,1,T,1,0,1,0,1,1,1,21,0
83,1,T,1,0,1,0,1,1,1,22,0
83,1,T,1,0,1,0,1,1,1,24,0
137,1,T,1,0,1,0,0,1,1,1,1
137,1,T,1,0,1,0,0,1,1,5,1
137,1,T,1,0,1,0,0,1,1,6,1
137,1,T,1,0,1,0,0,1,1,10,0
137,1,T,1,0,1,0,0,1,1,11,1
137,1,T,1,0,1,0,0,1,1,12,1
137,1,T,1,0,1,0,0,1,1,17,1
137,1,T,1,0,1,0,0,1,1,19,1
137,1,T,1,0,1,0,0,1,1,20,0
137,1,T,1,0,1,0,0,1,1,21,1
137,1,T,1,0,1,0,0,1,1,22,0
137,1,T,1,0,1,0,0,1,1,24,1
137,1,T,1,0,1,0,0,1,1,29,1
137,1,T,1,0,1,0,0,1,1,30,1
121,1,T,1,0,1,0,0,1,1,1,1
121,1,T,1,0,1,0,0,1,1,5,1
121,1,T,1,0,1,0,0,1,1,6,0
121,1,T,1,0,1,0,0,1,1,10,0
121,1,T,1,0,1,0,0,1,1,11,1
121,1,T,1,0,1,0,0,1,1,12,0
121,1,T,1,0,1,0,0,1,1,17,0
121,1,T,1,0,1,0,0,1,1,19,1
121,1,T,1,0,1,0,0,1,1,20,0
121,1,T,1,0,1,0,0,1,1,21,1
121,1,T,1,0,1,0,0,1,1,22,0
121,1,T,1,0,1,0,0,1,1,24,1
121,1,T,1,0,1,0,0,1,1,29,1
121,1,T,1,0,1,0,0,1,1,30,1
124,1,T,0,0,1,0,0,0,1,5,0
124,1,T,0,0,1,0,0,0,1,6,0
124,1,T,0,0,1,0,0,0,1,10,1
124,1,T,0,0,1,0,0,0,1,11,1
124,1,T,0,0,1,0,0,0,1,12,1
124,1,T,0,0,1,0,0,0,1,17,0
124,1,T,0,0,1,0,0,0,1,19,1
124,1,T,0,0,1,0,0,0,1,20,0
124,1,T,0,0,1,0,0,0,1,21,1
124,1,T,0,0,1,0,0,0,1,22,0
124,1,T,0,0,1,0,0,0,1,24,1
67,1,T,1,0,1,0,0,0,1,1,0
67,1,T,1,0,1,0,0,0,1,5,1
67,1,T,1,0,1,0,0,0,1,6,1
67,1,T,1,0,1,0,0,0,1,10,1
67,1,T,1,0,1,0,0,0,1,11,1
67,1,T,1,0,1,0,0,0,1,12,1
67,1,T,1,0,1,0,0,0,1,17,0
67,1,T,1,0,1,0,0,0,1,19,1
67,1,T,1,0,1,0,0,0,1,20,1
67,1,T,1,0,1,0,0,0,1,21,1
67,1,T,1,0,1,0,0,0,1,22,0
67,1,T,1,0,1,0,0,0,1,24,1
67,1,T,1,0,1,0,0,0,1,29,1
67,1,T,1,0,1,0,0,0,1,30,0
26,1,T,1,0,0,1,0,0,1,5,1
26,1,T,1,0,0,1,0,0,1,6,1
26,1,T,1,0,0,1,0,0,1,10,1
26,1,T,1,0,0,1,0,0,1,11,0
26,1,T,1,0,0,1,0,0,1,12,1
26,1,T,1,0,0,1,0,0,1,17,0
26,1,T,1,0,0,1,0,0,1,19,0
26,1,T,1,0,0,1,0,0,1,20,0
26,1,T,1,0,0,1,0,0,1,21,1
26,1,T,1,0,0,1,0,0,1,22,0
26,1,T,1,0,0,1,0,0,1,24,1
26,1,T,1,0,0,1,0,0,1,29,1
26,1,T,1,0,0,1,0,0,1,30,1
2,1,T,0,0,0,1,0,0,1,1,1
2,1,T,0,0,0,1,0,0,1,5,1
2,1,T,0,0,0,1,0,0,1,6,0
2,1,T,0,0,0,1,0,0,1,10,0
2,1,T,0,0,0,1,0,0,1,11,1
2,1,T,0,0,0,1,0,0,1,12,1
2,1,T,0,0,0,1,0,0,1,17,1
2,1,T,0,0,0,1,0,0,1,19,0
2,1,T,0,0,0,1,0,0,1,20,1
2,1,T,0,0,0,1,0,0,1,21,1
2,1,T,0,0,0,1,0,0,1,22,0
2,1,T,0,0,0,1,0,0,1,24,1
2,1,T,0,0,0,1,0,0,1,30,1
60,1,T,0,0,1,0,0,0,1,1,1
60,1,T,0,0,1,0,0,0,1,5,1
60,1,T,0,0,1,0,0,0,1,10,1
60,1,T,0,0,1,0,0,0,1,11,0
60,1,T,0,0,1,0,0,0,1,12,1
60,1,T,0,0,1,0,0,0,1,17,0
60,1,T,0,0,1,0,0,0,1,21,1
60,1,T,0,0,1,0,0,0,1,24,1
60,1,T,0,0,1,0,0,0,1,29,0
60,1,T,0,0,1,0,0,0,1,30,0
148,1,T,1,0,1,0,0,0,0,1,1
148,1,T,1,0,1,0,0,0,0,5,1
148,1,T,1,0,1,0,0,0,0,6,0
148,1,T,1,0,1,0,0,0,0,10,1
148,1,T,1,0,1,0,0,0,0,11,1
148,1,T,1,0,1,0,0,0,0,12,1
148,1,T,1,0,1,0,0,0,0,17,0
148,1,T,1,0,1,0,0,0,0,19,0
148,1,T,1,0,1,0,0,0,0,20,1
148,1,T,1,0,1,0,0,0,0,24,1
148,1,T,1,0,1,0,0,0,0,29,1
148,1,T,1,0,1,0,0,0,0,30,1
16,1,T,1,0,1,0,0,1,1,1,1
16,1,T,1,0,1,0,0,1,1,5,1
16,1,T,1,0,1,0,0,1,1,6,0
16,1,T,1,0,1,0,0,1,1,10,1
16,1,T,1,0,1,0,0,1,1,11,1
16,1,T,1,0,1,0,0,1,1,12,1
16,1,T,1,0,1,0,0,1,1,17,0
16,1,T,1,0,1,0,0,1,1,19,0
16,1,T,1,0,1,0,0,1,1,20,1
16,1,T,1,0,1,0,0,1,1,21,1
16,1,T,1,0,1,0,0,1,1,22,1
16,1,T,1,0,1,0,0,1,1,24,1
16,1,T,1,0,1,0,0,1,1,29,0
16,1,T,1,0,1,0,0,1,1,30,1
165,1,T,1,0,1,0,1,1,1,1,1
165,1,T,1,0,1,0,1,1,1,5,1
165,1,T,1,0,1,0,1,1,1,6,0
165,1,T,1,0,1,0,1,1,1,10,1
165,1,T,1,0,1,0,1,1,1,11,1
165,1,T,1,0,1,0,1,1,1,12,0
165,1,T,1,0,1,0,1,1,1,17,1
165,1,T,1,0,1,0,1,1,1,19,1
165,1,T,1,0,1,0,1,1,1,20,0
165,1,T,1,0,1,0,1,1,1,21,1
165,1,T,1,0,1,0,1,1,1,22,0
165,1,T,1,0,1,0,1,1,1,24,0
165,1,T,1,0,1,0,1,1,1,29,1
165,1,T,1,0,1,0,1,1,1,30,1
79,1,T,0,0,1,0,0,0,1,1,1
79,1,T,0,0,1,0,0,0,1,5,1
79,1,T,0,0,1,0,0,0,1,6,0
79,1,T,0,0,1,0,0,0,1,10,1
79,1,T,0,0,1,0,0,0,1,11,1
79,1,T,0,0,1,0,0,0,1,12,1
79,1,T,0,0,1,0,0,0,1,17,0
79,1,T,0,0,1,0,0,0,1,19,0
79,1,T,0,0,1,0,0,0,1,20,1
79,1,T,0,0,1,0,0,0,1,21,1
79,1,T,0,0,1,0,0,0,1,22,0
79,1,T,0,0,1,0,0,0,1,24,1
79,1,T,0,0,1,0,0,0,1,30,1
142,1,T,1,0,1,0,0,0,0,1,1
142,1,T,1,0,1,0,0,0,0,5,1
142,1,T,1,0,1,0,0,0,0,6,1
142,1,T,1,0,1,0,0,0,0,10,1
142,1,T,1,0,1,0,0,0,0,11,1
142,1,T,1,0,1,0,0,0,0,12,1
142,1,T,1,0,1,0,0,0,0,17,0
142,1,T,1,0,1,0,0,0,0,19,1
142,1,T,1,0,1,0,0,0,0,20,0
142,1,T,1,0,1,0,0,0,0,21,1
142,1,T,1,0,1,0,0,0,0,22,0
142,1,T,1,0,1,0,0,0,0,24,1
142,1,T,1,0,1,0,0,0,0,29,1
142,1,T,1,0,1,0,0,0,0,30,1
21,1,T,0,1,0,0,0,0,1,1,1
21,1,T,0,1,0,0,0,0,1,5,1
21,1,T,0,1,0,0,0,0,1,6,1
21,1,T,0,1,0,0,0,0,1,10,0
21,1,T,0,1,0,0,0,0,1,11,0
21,1,T,0,1,0,0,0,0,1,12,1
21,1,T,0,1,0,0,0,0,1,17,1
21,1,T,0,1,0,0,0,0,1,19,0
21,1,T,0,1,0,0,0,0,1,20,0
21,1,T,0,1,0,0,0,0,1,21,1
21,1,T,0,1,0,0,0,0,1,22,0
21,1,T,0,1,0,0,0,0,1,24,0
21,1,T,0,1,0,0,0,0,1,29,1
21,1,T,0,1,0,0,0,0,1,30,0
52,1,T,1,0,1,0,0,1,1,1,1
52,1,T,1,0,1,0,0,1,1,5,1
52,1,T,1,0,1,0,0,1,1,6,0
52,1,T,1,0,1,0,0,1,1,11,1
52,1,T,1,0,1,0,0,1,1,12,1
52,1,T,1,0,1,0,0,1,1,17,0
52,1,T,1,0,1,0,0,1,1,20,1
52,1,T,1,0,1,0,0,1,1,21,1
52,1,T,1,0,1,0,0,1,1,22,0
52,1,T,1,0,1,0,0,1,1,24,1
52,1,T,1,0,1,0,0,1,1,29,1
52,1,T,1,0,1,0,0,1,1,30,1
37,1,T,0,0,1,0,0,0,1,1,0
37,1,T,0,0,1,0,0,0,1,5,1
37,1,T,0,0,1,0,0,0,1,10,1
37,1,T,0,0,1,0,0,0,1,11,1
37,1,T,0,0,1,0,0,0,1,12,1
37,1,T,0,0,1,0,0,0,1,17,0
37,1,T,0,0,1,0,0,0,1,19,0
37,1,T,0,0,1,0,0,0,1,20,0
37,1,T,0,0,1,0,0,0,1,21,1
37,1,T,0,0,1,0,0,0,1,22,0
37,1,T,0,0,1,0,0,0,1,24,1
37,1,T,0,0,1,0,0,0,1,29,1
37,1,T,0,0,1,0,0,0,1,30,1
101,1,T,1,0,0,1,1,1,1,1,0
101,1,T,1,0,0,1,1,1,1,5,1
101,1,T,1,0,0,1,1,1,1,6,0
101,1,T,1,0,0,1,1,1,1,10,0
101,1,T,1,0,0,1,1,1,1,11,1
101,1,T,1,0,0,1,1,1,1,12,1
101,1,T,1,0,0,1,1,1,1,17,0
101,1,T,1,0,0,1,1,1,1,19,0
101,1,T,1,0,0,1,1,1,1,20,0
101,1,T,1,0,0,1,1,1,1,21,1
101,1,T,1,0,0,1,1,1,1,22,1
101,1,T,1,0,0,1,1,1,1,24,1
101,1,T,1,0,0,1,1,1,1,29,1
101,1,T,1,0,0,1,1,1,1,30,1
307,1,T,1,0,1,0,1,1,1,1,1
307,1,T,1,0,1,0,1,1,1,5,1
307,1,T,1,0,1,0,1,1,1,6,1
307,1,T,1,0,1,0,1,1,1,10,0
307,1,T,1,0,1,0,1,1,1,11,0
307,1,T,1,0,1,0,1,1,1,12,1
307,1,T,1,0,1,0,1,1,1,17,0
307,1,T,1,0,1,0,1,1,1,19,0
307,1,T,1,0,1,0,1,1,1,22,1
307,1,T,1,0,1,0,1,1,1,29,1
307,1,T,1,0,1,0,1,1,1,30,1
